href,href_response
http://sharkattackfile.net/spreadsheets/pdf_directory/1964.02.14.a-Berabi.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1964.02.11-male-Palliser Bay.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1964.02.10-Markham.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1964.02.08-Saffery.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1964.02.05.b-Hokio.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1964.02.05.a-Jordan.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1964.02.02-NV-Buckley.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1964.02.01-Dinghy.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1964.02.00.b-NV-Feustel.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1964.02.00.a-CostaRica.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1964.01.27-Lapin.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1964.01.23-Carlson.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1964.01.22-Holder.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1964.01.21-boat.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1964.01.18-Hastie.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1964.01.11-Rochette_Collier.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1964.01.06.R-NewBritain.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1964.01.04-Meve.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1964.01.01.b-NV-Edwards.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1964.01.01.b-Edwards.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1964.01.00-NV-Sneddon.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.12.29-Strauss.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.12.26.b-deWet.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.12.26.a-Warry.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.12.25-Wienand.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.12.22.b-Lakonia.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.12.22.a-Woodhams.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.12.21-Cook.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.12.20.b-Coetzee.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.12.20.a-Mzize.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.12.08-Fox.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.12.04.R-Patape.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.11.30.b-Dudley.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.11.28-Wati.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.11.25-Sumia.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.11.16.R-Salito.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.11.14-Nora.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.11.12-DonNelson.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.11.05.R-Tule.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.11.04-Dooley.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.10.16-Cheatham.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.10.15-Nakata.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.09.29-Urizar.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.09.26-Dumas.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.09.22-Dovi.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.09.13-Barron.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.09.10-Olsen.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.08.00-2males.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.07.28-Akira.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.07.15-Driscoll.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.07.11-Mason.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.07.10.R-Sno'Boy.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.07.00-Tuwala.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.06.01.b-Pogl.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.06.01.a-Au_Kila.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.05.18-Moffatt.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.05.14-PhilippineBoat.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.04.22-NV-Sonter.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.04.20-Gibson.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.04.17-Fourie.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.04.13-Audas.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.04.12-Aka.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.04.08-Kametani.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.03.30-Viva.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.02.27-Totoba.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.02.24-Dunn.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.02.08-Waiteatei.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.02.06-Rose.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.02.04-MarineSulphurQueen.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.01.30-NV-Kuruvakaruai.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.01.28-Hathaway.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.01.26-Wilmot.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.01.22.R-FalseBayBoat.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.01.14-Alexander.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.01.12-Mankowitz.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.01.11-Blackmore.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.01.06-Passmore.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.01.04-AlfDean.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.01.00-JopieAveres.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1963.00.00.b-NV-Fiji.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.12.30-Roets.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.12.09-Corner.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.12.00-Swift.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.11.29-May.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.11.25-Meikel.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.11.11-LeroyFrench_Collier.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.11.10-Bullman-Campbell-boat.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.11.00-Fisher.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.10.28-Holliday.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.10.25-Nunez.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.10.15-Pasigan.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.10.14-Wilson-boat.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.10.06-Leaf.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.10.00-babyboy.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.09.30-Vickrey.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.09.22-Valenzuela.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.09.13-MacIver.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.09.02-Sarra.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.08.31.R-Israel.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.08.30.a-Setiro.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.08.29-Harris.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.08.26 - Thorne.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.08.23-HolmesBoat.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.08.19-Fix.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.08.12 - Roman.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.08.01-Tarara.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.08.00.b-Mattacchione.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.08.00.a-Senegal.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.07.28-Stein.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.07.20-Masnori.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.07.19-Cervantes.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.07.10-Hancock.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.07.07-Duncan.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.07.03.R-Greece.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.06.25-NV-AirForce-bailout.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.06.21-MillersPointBoat.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.06.17-BarryReed.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.06.11.c-Anglin.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.06.11.b-Anglin.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.06.11.a-Morris.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.06.10.b-boy-Aitape.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.06.10.a-Glenn.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.06.07-StephensenBoat.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.06.04-Green.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.06.03-Dammann.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.05.29-Jupiter-boy.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.05.12-HappyJack.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.05.00-Suva-Fiji.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.04.20-Sturdy.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.04.09-Martin.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.04.07-Blane.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.04.05-Cockroft.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.03.25.a-KempBoat.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.03.24-Kes.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.02.23-Hekure.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.02.18-Mason.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.02.15-Hansen.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.02.07-Hoogvorst.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.02.05-Nielsen.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.02.04-Maloney.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.02.02-NV-Burkitt-Brooke-launch.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.02.00-Loloi.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.01.27-McEwan.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.01.26-Cumbe.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.01.21-Smith.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.01.18-Vermaak.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.01.16-RedShark.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.01.15-Till.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.01.14.c-Pair_Collier.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.01.14.b-Gibbons-boat.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.01.14.a-Hiscocks.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.01.11.c-Laundy.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.01.11.b-Agiramon.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.01.11.a-BerylGrant.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.01.10.R-AlfDean-cutter.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.01.08-McLeod.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.01.07.b-DickyBeach.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.01.07.a-Frost.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.01.06-FishingboatPeggy.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.01.02-NV-Surf-Patrol-boat.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.01.01-Caberto.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.00.00.c-AiguaBlava.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.00.00.b-Indonesia.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1962.00.00.a-Argyll.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.12.28.c-Hobbs.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.12.28.b-Steffens.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.12.28.a-Wessels.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.12.27-Parker.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.12.19-NV-boat-Stocker.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.12.18.b-Correia.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.12.18.a-Andrews.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.12.13-Stevens.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.11.14-Hurricane.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.10.27-FilipinoFisherman.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.10.09-Haen.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.10.00.b-Vanuatu.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.10.00.a-Horn.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.09.26-NV-PaulWalter.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.09.24.b-Plana.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.09.24.a-YusefMohamed.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.09.23-Imhof.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.09.07-Padden.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.09.06.R-Chioggia.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.09.06-Sailor.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.08.20-Vogensen_Collier.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.08.16-Bailey.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.08.04-Sato.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.08.02-Kato.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.08.01-Vanimo.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.07.29-Junker.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.07.16-Turkey.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.07.07.b-boat-Fulham.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.07.00.b-Gregor.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.07.00.a-youngboy.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.06.24-Dandridge.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.06.18-Hawkins.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.06.06.R-W.E.-Davidson.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.06.02-Rabaul.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.06.01-Marik-Pokas.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.05.21-Orr_Collier.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.05.17-Kokopo.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.05.15-Morris.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.05.07-Arbuckle.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.04.30-NV-Brewster.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.04.25-Davy-Pierpoint.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.04.21-Dewar.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.04.17-Harvey.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.04.16.b-Ericson.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.04.16.a-Spooner.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.04.14-Davis.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.04.09-Zimila.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.04.08-DaraDisaster.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.04.03-Prosch.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.04.00-Greaves.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.03.30-Buttery.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.03.18-Smith.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.03.14-O'Neill.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.03.12-Rodger.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.03.09-Stewart.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.03.07-Rickert.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.03.00-Bailey.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.02.17.b-Peterson.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.02.17.a-Fox.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.02.16-BritishSailor.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.02.12-Benzoin.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.02.01.b-Zimmerman.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.02.01.a-McWhinney.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.02.00-Friedman.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.01.25-Groenwald-boat.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.01.22-Murphy.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.01.15-Webb.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.01.06.c-Land.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.01.06.b-PacificSeafarer.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.01.06.a-Hopkins.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.01.05-AfricanChild.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.01.03.b-Hendricks.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.01.03.a-Remains-in-raggie.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.01.02.R-SoutherlyBuster.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.00.00.e-Mackerel-fishing.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.01.01-Chaney.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.00.00.d-NV-NewCaledonia.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.00.00.b-Senegal.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1961.00.00.a-aircraft.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.12.27.b-Riley.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.12.27.a -Despo Snow-Christensen.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.12.24-Sithole.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.12.20-McDougall.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.12.01-BrisbaneRiver.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.11.27-Bicknell.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.11.22-Sargent.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.11.11-O'Connell.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.11.06-Morrissey.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.11.00.d-GordonsBay.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.11.00.c-ToroPassage.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.11.00.b-Fisherman.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.10.25-Scheer.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.10.24-JacobsBayfishermen.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.10.02-NV-Hooper.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.10.00.e-Talasea.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.10.00.d-El-Gamil.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.10.00.c-Wilson.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.10.00.b-Gordon'sBayBoat.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.10.00.a-McAllister.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.09.24-Gore.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.09.22-R5Daircraft.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.09.18-Dinghy.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.09.02-E.S.Hobson.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.09.01-Mautin.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.30-Chung.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.29-Senegal.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.25-NavalAviator.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.24-Trudeau.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.22.R-Milne-PNG.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.22.a-McDonald.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.21-Brodeur.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.14-NV-Mozambique.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.10-Henn.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.04.b-Capel.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.04.a-Saylor.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.00-marine.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.07.27-Klaso.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.07.05-Hanson.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.07.03-Smith.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.07.02-Orderly.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.06.29-Gray.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.06.27.a-Schapper.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.06.24-Fey.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.06.07-Raytheon.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.06.05-Mendoza.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.06.04-Jones.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.05.29-Dawkins.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.05.24-Goiran.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.05.19-Theriot_Collier.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1960.05.16-Starck-boat.pdf,200.0
